business_product_instance_id,customer_id,product_id,activation_date,termination_date,Status,distribution_channel
19814,8292,2,2021-10-05,,Active,physical_shop
19815,8293,5,2021-10-07,,Active,online
19816,8294,5,2011-02-06,,Active,physical_shop
19817,8295,4,2019-04-04,2022-02-26,Inactive,physical_shop
19818,8295,10,2019-08-14,2022-02-26,Inactive,physical_shop
19819,8295,5,2022-02-26,,Active,online
19820,8296,4,2010-08-18,2020-11-15,Inactive,physical_shop
19821,8296,12,2020-11-15,,Active,online
19822,8296,10,2021-07-02,,Active,physical_shop
19823,8297,12,2010-09-01,2020-05-20,Inactive,physical_shop
19824,8297,4,2020-05-20,,Active,online
19825,8298,5,2016-11-17,2020-10-06,Inactive,physical_shop
19826,8298,10,2017-04-16,2020-10-06,Inactive,physical_shop
19827,8298,12,2020-10-06,,Active,physical_shop
19828,8299,5,2012-01-02,,Active,physical_shop
19829,8300,3,2020-11-21,,Active,physical_shop
19830,8301,5,2016-03-17,2022-01-22,Inactive,physical_shop
19831,8301,7,2018-12-18,2022-01-22,Inactive,physical_shop
19832,8301,8,2022-01-22,,Active,online
19833,8302,4,2021-11-05,,Active,physical_shop
19834,8302,10,2021-12-21,,Active,online
19835,8303,12,2010-07-01,2020-02-14,Inactive,physical_shop
19836,8303,7,2016-02-27,2020-02-14,Inactive,physical_shop
19837,8303,8,2020-02-14,,Active,physical_shop
19838,8304,4,2010-09-09,2020-07-03,Inactive,physical_shop
19839,8304,7,2019-08-21,2020-07-03,Inactive,physical_shop
19840,8304,12,2020-07-03,,Active,online
19841,8305,5,2011-11-13,2022-01-27,Inactive,online
19842,8305,1,2022-01-27,,Active,physical_shop
19843,8305,7,2022-02-15,,Active,physical_shop
19844,8306,12,2011-03-09,2021-02-20,Inactive,online
19845,8306,8,2021-02-20,,Active,online
19846,8306,7,2022-01-31,,Active,other
19847,8307,5,2011-05-04,,Active,physical_shop
19848,8307,10,2012-03-18,,Active,physical_shop
19849,8308,12,2020-10-11,,Active,online
19850,8308,7,2021-08-13,,Active,physical_shop
19851,8309,13,2020-09-27,,Active,online
19852,8309,7,2021-03-06,,Active,other
19853,8310,12,2013-05-06,,Active,online
19854,8310,7,2016-08-09,,Active,physical_shop
19855,8311,5,2019-08-13,2021-06-15,Inactive,physical_shop
19856,8311,10,2019-08-22,2021-06-15,Inactive,physical_shop
19857,8311,3,2021-06-15,,Active,other
19858,8311,7,2022-02-24,,Active,physical_shop
19859,8312,12,2017-11-01,2020-12-27,Inactive,physical_shop
19860,8312,7,2017-12-29,2020-12-27,Inactive,physical_shop
19861,8312,3,2020-12-27,,Active,online
19862,8313,12,2013-10-06,2020-03-09,Inactive,physical_shop
19863,8313,3,2020-03-09,,Active,physical_shop
19864,8314,4,2017-09-27,2020-10-16,Inactive,online
19865,8314,1,2020-10-16,,Active,online
19866,8315,5,2020-11-26,,Active,online
19867,8315,10,2021-08-13,,Active,physical_shop
19868,8316,12,2019-08-05,2020-05-09,Inactive,online
19869,8316,10,2019-09-08,2020-05-09,Inactive,physical_shop
19870,8316,8,2020-05-09,,Active,online
19871,8317,5,2015-06-27,2020-03-01,Inactive,physical_shop
19872,8317,3,2020-03-01,,Active,online
19873,8317,2,2020-04-08,,Active,online
19874,8318,4,2019-07-07,,Active,physical_shop
19875,8319,4,2012-12-31,2020-03-08,Inactive,physical_shop
19876,8319,8,2020-03-08,,Active,online
19877,8319,7,2020-03-08,,Active,physical_shop
19878,8320,4,2014-03-29,2021-07-02,Inactive,physical_shop
19879,8320,5,2021-07-02,,Active,physical_shop
19880,8320,10,2022-01-23,,Active,physical_shop
19881,8321,12,2020-06-30,,Active,other
19882,8321,10,2022-02-25,,Active,physical_shop
19883,8322,5,2017-12-31,2022-01-20,Inactive,physical_shop
19884,8322,12,2022-01-20,,Active,online
19885,8323,12,2014-01-07,2020-01-18,Inactive,physical_shop
19886,8323,4,2020-01-18,,Active,online
19887,8324,12,2014-07-14,2020-07-01,Inactive,physical_shop
19888,8324,7,2016-04-26,2020-07-01,Inactive,physical_shop
19889,8324,3,2020-07-01,,Active,physical_shop
19890,8324,2,2020-08-16,,Active,physical_shop
19891,8325,4,2020-03-25,,Active,online
19892,8326,5,2011-11-15,2020-09-17,Inactive,physical_shop
19893,8326,10,2019-12-30,2020-09-17,Inactive,physical_shop
19894,8326,6,2020-09-17,,Active,online
19895,8327,4,2012-11-14,2020-11-29,Inactive,online
19896,8327,10,2017-02-16,2020-11-29,Inactive,physical_shop
19897,8327,8,2020-11-29,,Active,online
19898,8327,9,2021-09-30,,Active,physical_shop
19899,8328,12,2014-02-20,2021-11-23,Inactive,other
19900,8328,5,2021-11-23,,Active,online
19901,8328,10,2022-01-07,,Active,physical_shop
19902,8329,5,2013-01-13,,Active,physical_shop
19903,8330,12,2017-04-05,,Active,physical_shop
19904,8331,4,2011-04-27,2021-04-21,Inactive,physical_shop
19905,8331,8,2021-04-21,,Active,online
19906,8332,12,2013-07-10,2020-04-03,Inactive,physical_shop
19907,8332,1,2020-04-03,,Active,online
19908,8333,12,2019-03-21,,Active,physical_shop
19909,8334,12,2012-05-23,2021-09-01,Inactive,physical_shop
19910,8334,7,2019-04-23,2021-09-01,Inactive,physical_shop
19911,8334,8,2021-09-01,,Active,online
19912,8334,7,2021-09-20,,Active,physical_shop
19913,8335,4,2017-07-09,2021-10-22,Inactive,online
19914,8335,8,2021-10-22,,Active,online
19915,8335,10,2021-11-30,,Active,physical_shop
19916,8336,8,2021-12-05,,Active,online
19917,8337,5,2014-07-09,2020-11-09,Inactive,physical_shop
19918,8337,10,2019-07-08,2020-11-09,Inactive,physical_shop
19919,8337,8,2020-11-09,,Active,other
19920,8338,12,2017-09-09,2020-12-02,Inactive,physical_shop
19921,8338,5,2020-12-02,,Active,physical_shop
19922,8338,7,2021-02-07,,Active,physical_shop
19923,8339,3,2020-06-10,,Active,online
19924,8339,2,2020-07-27,,Active,physical_shop
19925,8340,12,2017-07-26,2020-05-10,Inactive,online
19926,8340,7,2017-09-01,2020-05-10,Inactive,physical_shop
19927,8340,3,2020-05-10,,Active,physical_shop
19928,8340,2,2021-11-26,,Active,online
19929,8341,12,2019-05-15,2021-01-29,Inactive,physical_shop
19930,8341,7,2019-08-16,2021-01-29,Inactive,physical_shop
19931,8341,4,2021-01-29,,Active,online
19932,8342,8,2020-02-29,,Active,online
19933,8343,5,2017-04-08,,Active,other
19934,8343,10,2017-12-27,,Active,physical_shop
19935,8344,12,2018-04-22,2020-06-29,Inactive,physical_shop
19936,8344,10,2018-05-29,2020-06-29,Inactive,physical_shop
19937,8344,1,2020-06-29,,Active,online
19938,8345,5,2016-12-03,2020-12-10,Inactive,physical_shop
19939,8345,4,2020-12-10,,Active,online
19940,8346,8,2021-01-17,,Active,online
19941,8346,10,2021-10-11,,Active,physical_shop
19942,8347,4,2021-11-02,,Active,online
19943,8347,7,2022-02-05,,Active,online
19944,8348,13,2021-04-14,,Active,online
19945,8348,7,2021-08-27,,Active,physical_shop
19946,8349,5,2012-09-01,,Active,physical_shop
19947,8349,10,2019-05-01,,Active,physical_shop
19948,8350,5,2012-08-21,,Active,physical_shop
19949,8350,10,2017-08-18,,Active,physical_shop
19950,8351,5,2014-02-02,2021-02-23,Inactive,physical_shop
19951,8351,7,2014-09-15,2021-02-23,Inactive,physical_shop
19952,8351,4,2021-02-23,,Active,online
19953,8351,7,2021-05-13,,Active,online
19954,8352,12,2018-04-04,2020-10-06,Inactive,physical_shop
19955,8352,7,2018-08-26,2020-10-06,Inactive,physical_shop
19956,8352,8,2020-10-06,,Active,online
19957,8353,5,2021-08-14,,Active,online
19958,8353,7,2022-01-10,,Active,physical_shop
19959,8354,5,2016-08-16,2022-01-09,Inactive,physical_shop
19960,8354,10,2019-10-12,2022-01-09,Inactive,online
19961,8354,4,2022-01-09,,Active,online
19962,8355,4,2010-03-06,2021-12-25,Inactive,physical_shop
19963,8355,7,2017-10-22,2021-12-25,Inactive,online
19964,8355,3,2021-12-25,,Active,online
19965,8356,4,2013-02-16,,Active,online
19966,8357,3,2021-04-09,,Active,online
19967,8358,6,2020-07-15,,Active,online
19968,8358,9,2021-02-26,,Active,physical_shop
19969,8359,4,2014-12-30,2020-06-21,Inactive,online
19970,8359,1,2020-06-21,,Active,online
19971,8359,7,2021-11-09,,Active,physical_shop
19972,8360,5,2011-07-28,,Active,physical_shop
19973,8360,10,2011-10-11,,Active,physical_shop
19974,8361,5,2014-09-15,2021-11-02,Inactive,physical_shop
19975,8361,10,2019-07-17,2021-11-02,Inactive,other
19976,8361,8,2021-11-02,,Active,online
19977,8361,10,2022-02-15,,Active,physical_shop
19978,8362,5,2012-06-03,2021-01-29,Inactive,online
19979,8362,8,2021-01-29,,Active,online
19980,8362,9,2021-10-01,,Active,physical_shop
19981,8363,5,2012-01-20,2020-04-27,Inactive,physical_shop
19982,8363,12,2020-04-27,,Active,online
19983,8363,7,2021-08-10,,Active,online
19984,8364,5,2017-01-10,2020-09-12,Inactive,other
19985,8364,3,2020-09-12,,Active,online
19986,8364,7,2021-10-12,,Active,physical_shop
19987,8365,5,2013-02-20,2021-09-03,Inactive,online
19988,8365,10,2018-07-15,2021-09-03,Inactive,physical_shop
19989,8365,4,2021-09-03,,Active,other
19990,8365,7,2021-09-17,,Active,physical_shop
19991,8366,4,2021-05-06,,Active,online
19992,8366,10,2021-06-03,,Active,physical_shop
19993,8367,5,2014-07-18,2021-04-10,Inactive,physical_shop
19994,8367,3,2021-04-10,,Active,online
19995,8367,2,2021-05-14,,Active,physical_shop
19996,8368,6,2020-11-20,,Active,online
19997,8369,12,2010-11-22,2020-06-24,Inactive,online
19998,8369,3,2020-06-24,,Active,online
19999,8369,2,2020-12-25,,Active,physical_shop
20000,8370,12,2013-12-26,,Active,physical_shop
20001,8370,7,2016-05-27,,Active,physical_shop
20002,8371,4,2022-01-02,,Active,online
20003,8372,12,2012-02-02,2022-03-02,Inactive,online
20004,8372,10,2017-06-10,2022-03-02,Inactive,other
20005,8372,4,2022-03-02,,Active,online
20006,8372,10,2022-03-02,,Active,physical_shop
20007,8373,5,2015-06-09,2020-10-17,Inactive,online
20008,8373,7,2015-07-05,2020-10-17,Inactive,online
20009,8373,1,2020-10-17,,Active,online
20010,8374,5,2018-01-25,2020-09-28,Inactive,physical_shop
20011,8374,10,2018-06-03,2020-09-28,Inactive,online
20012,8374,6,2020-09-28,,Active,physical_shop
20013,8375,8,2020-06-23,,Active,online
20014,8376,12,2018-09-20,2021-10-17,Inactive,other
20015,8376,7,2019-09-08,2021-10-17,Inactive,online
20016,8376,5,2021-10-17,,Active,online
20017,8376,7,2022-01-08,,Active,physical_shop
20018,8377,12,2013-06-29,,Active,physical_shop
20019,8377,10,2014-03-08,,Active,physical_shop
20020,8378,5,2019-05-18,2021-11-06,Inactive,physical_shop
20021,8378,4,2021-11-06,,Active,physical_shop
20022,8379,5,2017-11-25,2021-04-29,Inactive,physical_shop
20023,8379,8,2021-04-29,,Active,physical_shop
20024,8380,12,2012-06-01,2021-01-15,Inactive,online
20025,8380,6,2021-01-15,,Active,online
20026,8381,4,2010-06-22,2021-08-01,Inactive,other
20027,8381,7,2019-12-04,2021-08-01,Inactive,physical_shop
20028,8381,3,2021-08-01,,Active,physical_shop
20029,8381,7,2022-02-26,,Active,physical_shop
20030,8382,4,2012-05-29,2022-02-02,Inactive,physical_shop
20031,8382,3,2022-02-02,,Active,other
20032,8383,4,2020-12-29,,Active,online
20033,8384,12,2017-08-26,2020-03-18,Inactive,physical_shop
20034,8384,10,2019-11-17,2020-03-18,Inactive,physical_shop
20035,8384,8,2020-03-18,,Active,physical_shop
20036,8385,4,2021-12-04,,Active,online
20037,8386,12,2010-03-13,2020-03-03,Inactive,physical_shop
20038,8386,7,2019-06-20,2020-03-03,Inactive,physical_shop
20039,8386,5,2020-03-03,,Active,physical_shop
20040,8387,5,2017-02-14,2021-10-28,Inactive,online
20041,8387,7,2019-11-11,2021-10-28,Inactive,physical_shop
20042,8387,6,2021-10-28,,Active,online
20043,8388,5,2017-09-30,2021-11-02,Inactive,physical_shop
20044,8388,8,2021-11-02,,Active,online
20045,8388,10,2021-11-13,,Active,online
20046,8389,4,2014-08-07,2022-01-03,Inactive,physical_shop
20047,8389,6,2022-01-03,,Active,other
20048,8390,5,2011-02-07,2021-12-26,Inactive,physical_shop
20049,8390,1,2021-12-26,,Active,physical_shop
20050,8390,7,2022-02-28,,Active,physical_shop
20051,8391,3,2021-05-13,,Active,physical_shop
20052,8392,12,2019-11-09,2020-06-08,Inactive,physical_shop
20053,8392,1,2020-06-08,,Active,online
20054,8392,2,2021-07-06,,Active,physical_shop
20055,8393,12,2017-07-15,2020-10-21,Inactive,physical_shop
20056,8393,7,2017-10-18,2020-10-21,Inactive,physical_shop
20057,8393,3,2020-10-21,,Active,physical_shop
20058,8393,9,2021-05-27,,Active,physical_shop
20059,8394,4,2015-11-02,2021-02-23,Inactive,physical_shop
20060,8394,5,2021-02-23,,Active,online
20061,8394,7,2021-09-17,,Active,physical_shop
20062,8395,5,2014-02-20,2020-05-18,Inactive,physical_shop
20063,8395,10,2018-07-27,2020-05-18,Inactive,physical_shop
20064,8395,1,2020-05-18,,Active,physical_shop
20065,8395,2,2021-08-01,,Active,physical_shop
20066,8396,4,2017-01-31,,Active,physical_shop
20067,8397,4,2020-09-02,,Active,online
20068,8398,5,2020-03-06,,Active,online
20069,8399,12,2019-02-05,2020-01-12,Inactive,physical_shop
20070,8399,7,2019-05-12,2020-01-12,Inactive,physical_shop
20071,8399,3,2020-01-12,,Active,physical_shop
20072,8400,4,2016-02-05,2020-06-25,Inactive,physical_shop
20073,8400,3,2020-06-25,,Active,other
20074,8400,2,2020-11-18,,Active,online
20075,8401,4,2022-01-25,,Active,online
20076,8402,4,2021-04-18,,Active,online
20077,8402,10,2021-07-04,,Active,online
20078,8403,12,2014-08-20,2022-02-22,Inactive,physical_shop
20079,8403,7,2019-11-24,2022-02-22,Inactive,physical_shop
20080,8403,6,2022-02-22,,Active,physical_shop
20081,8403,10,2022-02-24,,Active,physical_shop
20082,8404,5,2017-07-08,,Active,online
20083,8405,8,2020-01-28,,Active,physical_shop
20084,8406,5,2021-02-07,,Active,online
20085,8407,1,2021-09-02,,Active,online
20086,8408,12,2020-05-16,,Active,online
20087,8409,4,2017-02-10,2020-06-13,Inactive,physical_shop
20088,8409,10,2018-08-27,2020-06-13,Inactive,online
20089,8409,8,2020-06-13,,Active,online
20090,8409,9,2021-09-28,,Active,physical_shop
20091,8410,4,2019-06-25,,Active,physical_shop
20092,8410,10,2019-07-24,,Active,physical_shop
20093,8411,5,2010-12-10,2021-11-20,Inactive,physical_shop
20094,8411,7,2015-10-12,2021-11-20,Inactive,physical_shop
20095,8411,6,2021-11-20,,Active,online
20096,8411,10,2021-12-13,,Active,physical_shop
20097,8412,4,2013-11-21,2021-07-19,Inactive,physical_shop
20098,8412,7,2014-11-04,2021-07-19,Inactive,physical_shop
20099,8412,8,2021-07-19,,Active,online
20100,8412,7,2021-10-11,,Active,physical_shop
20101,8413,5,2011-04-12,,Active,physical_shop
20102,8413,7,2014-09-27,,Active,online
20103,8414,3,2021-01-05,,Active,online
20104,8414,7,2021-08-02,,Active,online
20105,8415,3,2021-05-12,,Active,online
20106,8415,7,2021-12-08,,Active,physical_shop
20107,8416,5,2011-07-07,2021-04-27,Inactive,online
20108,8416,3,2021-04-27,,Active,online
20109,8416,2,2021-06-29,,Active,physical_shop
20110,8417,5,2010-06-30,2021-02-21,Inactive,physical_shop
20111,8417,3,2021-02-21,,Active,physical_shop
20112,8417,9,2021-08-26,,Active,physical_shop
20113,8418,5,2014-03-23,2021-04-03,Inactive,physical_shop
20114,8418,10,2015-03-04,2021-04-03,Inactive,online
20115,8418,1,2021-04-03,,Active,online
20116,8418,7,2021-06-01,,Active,physical_shop
20117,8419,8,2021-12-15,,Active,online
20118,8419,7,2022-02-08,,Active,other
20119,8420,12,2019-08-01,2021-11-06,Inactive,online
20120,8420,5,2021-11-06,,Active,physical_shop
20121,8420,10,2021-12-20,,Active,physical_shop
20122,8421,5,2011-05-26,2021-07-22,Inactive,online
20123,8421,3,2021-07-22,,Active,online
20124,8422,4,2012-04-19,2021-02-15,Inactive,physical_shop
20125,8422,5,2021-02-15,,Active,physical_shop
20126,8423,8,2020-11-22,,Active,online
20127,8423,7,2021-09-12,,Active,online
20128,8424,12,2014-05-13,,Active,physical_shop
20129,8424,7,2019-04-28,,Active,physical_shop
20130,8425,12,2016-12-19,,Active,physical_shop
20131,8425,7,2018-12-22,,Active,physical_shop
20132,8426,12,2010-05-11,2020-05-02,Inactive,physical_shop
20133,8426,7,2010-08-18,2020-05-02,Inactive,physical_shop
20134,8426,6,2020-05-02,,Active,online
20135,8427,4,2016-04-29,2020-01-03,Inactive,physical_shop
20136,8427,3,2020-01-03,,Active,online
20137,8427,9,2021-10-13,,Active,online
20138,8428,8,2022-03-02,,Active,online
20139,8429,5,2013-04-21,,Active,online
20140,8430,5,2019-12-26,2020-06-28,Inactive,other
20141,8430,10,2019-12-29,2020-06-28,Inactive,online
20142,8430,4,2020-06-28,,Active,online
20143,8431,3,2021-11-04,,Active,online
20144,8431,7,2021-12-26,,Active,online
20145,8432,5,2012-02-25,2022-01-20,Inactive,online
20146,8432,7,2015-03-21,2022-01-20,Inactive,other
20147,8432,12,2022-01-20,,Active,online
20148,8432,10,2022-02-10,,Active,physical_shop
20149,8433,5,2019-04-22,2021-12-04,Inactive,online
20150,8433,7,2019-08-20,2021-12-04,Inactive,physical_shop
20151,8433,6,2021-12-04,,Active,online
20152,8433,9,2022-02-27,,Active,physical_shop
20153,8434,3,2020-09-26,,Active,online
20154,8434,9,2021-10-04,,Active,physical_shop
20155,8435,4,2016-08-02,,Active,physical_shop
20156,8435,10,2018-03-09,,Active,physical_shop
20157,8436,4,2010-05-21,2021-07-12,Inactive,online
20158,8436,10,2015-02-11,2021-07-12,Inactive,physical_shop
20159,8436,3,2021-07-12,,Active,online
20160,8436,2,2022-03-02,,Active,physical_shop
20161,8437,5,2010-06-26,2021-08-28,Inactive,physical_shop
20162,8437,12,2021-08-28,,Active,online
20163,8438,4,2018-07-14,2020-03-30,Inactive,physical_shop
20164,8438,10,2019-01-30,2020-03-30,Inactive,physical_shop
20165,8438,6,2020-03-30,,Active,physical_shop
20166,8438,10,2021-11-21,,Active,online
20167,8439,5,2017-03-18,2021-08-22,Inactive,online
20168,8439,10,2017-09-29,2021-08-22,Inactive,physical_shop
20169,8439,1,2021-08-22,,Active,online
20170,8440,4,2010-11-18,2020-02-15,Inactive,physical_shop
20171,8440,8,2020-02-15,,Active,online
20172,8441,5,2012-03-09,2022-01-15,Inactive,physical_shop
20173,8441,1,2022-01-15,,Active,online
20174,8442,4,2011-08-25,2021-12-21,Inactive,physical_shop
20175,8442,10,2017-09-24,2021-12-21,Inactive,physical_shop
20176,8442,1,2021-12-21,,Active,online
20177,8443,12,2014-04-29,2020-11-01,Inactive,online
20178,8443,10,2016-01-28,2020-11-01,Inactive,other
20179,8443,5,2020-11-01,,Active,physical_shop
20180,8443,7,2021-10-31,,Active,physical_shop
20181,8444,12,2018-06-21,,Active,physical_shop
20182,8445,1,2020-09-13,,Active,online
20183,8446,4,2011-01-31,2020-11-04,Inactive,physical_shop
20184,8446,7,2016-07-09,2020-11-04,Inactive,online
20185,8446,8,2020-11-04,,Active,online
20186,8446,10,2021-08-19,,Active,physical_shop
20187,8447,5,2014-04-02,2022-01-28,Inactive,physical_shop
20188,8447,7,2017-06-19,2022-01-28,Inactive,physical_shop
20189,8447,6,2022-01-28,,Active,online
20190,8448,5,2021-07-23,,Active,online
20191,8449,12,2018-05-01,,Active,online
20192,8449,7,2019-05-04,,Active,physical_shop
20193,8450,5,2010-10-14,,Active,physical_shop
20194,8451,5,2018-10-15,,Active,physical_shop
20195,8451,7,2019-05-21,,Active,physical_shop
20196,8452,4,2013-09-23,,Active,physical_shop
20197,8452,10,2016-11-06,,Active,physical_shop
20198,8453,8,2022-02-23,,Active,online
20199,8454,4,2010-11-28,2021-09-06,Inactive,physical_shop
20200,8454,10,2012-01-10,2021-09-06,Inactive,physical_shop
20201,8454,8,2021-09-06,,Active,online
20202,8455,5,2015-11-04,2022-01-27,Inactive,physical_shop
20203,8455,10,2019-05-28,2022-01-27,Inactive,physical_shop
20204,8455,8,2022-01-27,,Active,physical_shop
20205,8456,12,2015-01-11,2020-07-21,Inactive,online
20206,8456,10,2015-10-12,2020-07-21,Inactive,physical_shop
20207,8456,5,2020-07-21,,Active,online
20208,8456,10,2022-02-09,,Active,physical_shop
20209,8457,4,2013-01-04,2021-12-04,Inactive,physical_shop
20210,8457,12,2021-12-04,,Active,physical_shop
20211,8458,4,2017-05-14,,Active,online
20212,8458,7,2018-07-01,,Active,online
20213,8459,1,2020-05-23,,Active,online
20214,8460,12,2013-10-18,,Active,physical_shop
20215,8460,7,2017-01-12,,Active,online
20216,8461,5,2017-02-17,2021-05-05,Inactive,online
20217,8461,4,2021-05-05,,Active,online
20218,8461,7,2022-01-01,,Active,physical_shop
20219,8462,12,2018-07-30,,Active,physical_shop
20220,8462,10,2018-08-23,,Active,physical_shop
20221,8463,5,2015-12-16,2020-08-22,Inactive,physical_shop
20222,8463,4,2020-08-22,,Active,online
20223,8463,10,2020-10-06,,Active,physical_shop
20224,8464,5,2019-07-25,2021-09-13,Inactive,physical_shop
20225,8464,10,2019-10-20,2021-09-13,Inactive,physical_shop
20226,8464,4,2021-09-13,,Active,physical_shop
20227,8465,5,2014-01-18,,Active,physical_shop
20228,8466,5,2010-10-31,2020-08-07,Inactive,physical_shop
20229,8466,8,2020-08-07,,Active,online
20230,8467,5,2012-11-16,,Active,physical_shop
20231,8468,12,2011-02-15,2021-12-29,Inactive,other
20232,8468,7,2018-08-29,2021-12-29,Inactive,online
20233,8468,6,2021-12-29,,Active,other
20234,8469,4,2014-06-22,2021-05-03,Inactive,physical_shop
20235,8469,6,2021-05-03,,Active,online
20236,8470,12,2010-05-04,2021-12-06,Inactive,physical_shop
20237,8470,7,2012-07-19,2021-12-06,Inactive,physical_shop
20238,8470,5,2021-12-06,,Active,online
20239,8470,10,2021-12-10,,Active,physical_shop
20240,8471,12,2010-07-06,2021-09-09,Inactive,online
20241,8471,7,2018-06-20,2021-09-09,Inactive,physical_shop
20242,8471,4,2021-09-09,,Active,online
20243,8471,7,2021-12-10,,Active,online
20244,8472,12,2016-06-17,,Active,physical_shop
20245,8472,7,2019-05-19,,Active,physical_shop
20246,8473,6,2020-10-04,,Active,physical_shop
20247,8473,9,2021-01-02,,Active,online
20248,8474,5,2020-06-08,,Active,physical_shop
20249,8475,5,2011-04-19,2020-04-09,Inactive,physical_shop
20250,8475,10,2011-08-24,2020-04-09,Inactive,online
20251,8475,1,2020-04-09,,Active,online
20252,8475,2,2021-05-20,,Active,online
20253,8476,6,2021-03-13,,Active,online
20254,8477,12,2012-07-26,2021-01-18,Inactive,online
20255,8477,1,2021-01-18,,Active,online
20256,8478,1,2021-06-17,,Active,online
20257,8478,2,2022-01-12,,Active,physical_shop
20258,8479,5,2018-04-04,2021-10-31,Inactive,physical_shop
20259,8479,10,2019-03-31,2021-10-31,Inactive,online
20260,8479,6,2021-10-31,,Active,online
20261,8480,5,2018-12-21,2020-12-26,Inactive,physical_shop
20262,8480,10,2019-06-22,2020-12-26,Inactive,online
20263,8480,8,2020-12-26,,Active,online
20264,8480,10,2021-11-21,,Active,physical_shop
20265,8481,5,2014-03-01,2020-10-30,Inactive,online
20266,8481,7,2018-03-15,2020-10-30,Inactive,online
20267,8481,3,2020-10-30,,Active,online
20268,8482,4,2011-09-16,2021-06-06,Inactive,physical_shop
20269,8482,10,2016-11-27,2021-06-06,Inactive,physical_shop
20270,8482,5,2021-06-06,,Active,online
20271,8483,12,2019-07-10,2020-11-25,Inactive,online
20272,8483,7,2019-08-01,2020-11-25,Inactive,physical_shop
20273,8483,8,2020-11-25,,Active,online
20274,8483,7,2021-06-22,,Active,online
20275,8484,13,2018-09-27,2020-06-14,Inactive,physical_shop
20276,8484,10,2019-04-23,2020-06-14,Inactive,physical_shop
20277,8484,12,2020-06-14,,Active,online
20278,8484,7,2021-08-18,,Active,physical_shop
20279,8485,8,2020-05-18,,Active,online
20280,8485,10,2021-09-22,,Active,physical_shop
20281,8486,12,2010-04-01,2020-10-13,Inactive,physical_shop
20282,8486,7,2013-09-11,2020-10-13,Inactive,physical_shop
20283,8486,6,2020-10-13,,Active,online
20284,8486,10,2022-02-22,,Active,online
20285,8487,12,2014-06-18,2021-04-07,Inactive,physical_shop
20286,8487,3,2021-04-07,,Active,online
20287,8487,2,2021-05-14,,Active,other
20288,8488,4,2013-03-14,2021-01-03,Inactive,physical_shop
20289,8488,5,2021-01-03,,Active,online
20290,8489,5,2011-08-25,,Active,online
20291,8489,7,2018-08-15,,Active,online
20292,8490,3,2021-09-01,,Active,online
20293,8490,9,2022-01-27,,Active,physical_shop
20294,8491,5,2021-02-24,,Active,online
20295,8492,12,2015-11-16,2022-02-04,Inactive,physical_shop
20296,8492,6,2022-02-04,,Active,online
20297,8492,9,2022-02-04,,Active,online
20298,8493,4,2015-09-18,,Active,physical_shop
20299,8493,7,2016-10-21,,Active,physical_shop
20300,8494,4,2011-10-22,2020-07-13,Inactive,online
20301,8494,10,2015-04-12,2020-07-13,Inactive,physical_shop
20302,8494,3,2020-07-13,,Active,physical_shop
20303,8495,4,2010-11-21,2021-05-22,Inactive,physical_shop
20304,8495,7,2018-06-29,2021-05-22,Inactive,physical_shop
20305,8495,3,2021-05-22,,Active,online
20306,8495,7,2021-12-30,,Active,physical_shop
20307,8496,5,2019-03-29,2020-12-29,Inactive,physical_shop
20308,8496,6,2020-12-29,,Active,physical_shop
20309,8497,12,2017-10-23,,Active,online
20310,8498,4,2010-07-12,2020-08-12,Inactive,online
20311,8498,7,2019-04-11,2020-08-12,Inactive,online
20312,8498,1,2020-08-12,,Active,online
20313,8498,2,2021-04-09,,Active,online
20314,8499,12,2021-04-16,,Active,online
20315,8499,10,2022-01-13,,Active,physical_shop
20316,8500,5,2018-10-21,,Active,physical_shop
20317,8501,12,2012-09-24,2021-03-20,Inactive,other
20318,8501,4,2021-03-20,,Active,online
20319,8502,5,2011-08-03,2020-11-13,Inactive,physical_shop
20320,8502,7,2014-07-13,2020-11-13,Inactive,physical_shop
20321,8502,8,2020-11-13,,Active,online
20322,8503,5,2014-10-20,,Active,physical_shop
20323,8503,7,2017-10-21,,Active,physical_shop
20324,8504,8,2020-12-14,,Active,online
20325,8505,5,2015-03-26,2021-11-21,Inactive,physical_shop
20326,8505,7,2017-06-30,2021-11-21,Inactive,physical_shop
20327,8505,8,2021-11-21,,Active,online
20328,8506,12,2017-04-03,2020-10-28,Inactive,physical_shop
20329,8506,10,2017-12-05,2020-10-28,Inactive,other
20330,8506,8,2020-10-28,,Active,other
20331,8507,5,2014-07-16,,Active,online
20332,8508,4,2022-02-08,,Active,online
20333,8508,10,2022-02-10,,Active,physical_shop
20334,8509,5,2015-03-13,,Active,online
20335,8509,7,2016-11-15,,Active,physical_shop
20336,8510,12,2016-10-08,,Active,online
20337,8510,7,2019-07-29,,Active,physical_shop
20338,8511,5,2019-09-11,2020-01-05,Inactive,online
20339,8511,7,2019-10-22,2020-01-05,Inactive,physical_shop
20340,8511,3,2020-01-05,,Active,online
20341,8511,7,2020-08-14,,Active,online
20342,8512,5,2010-09-03,2020-11-10,Inactive,physical_shop
20343,8512,10,2011-12-31,2020-11-10,Inactive,physical_shop
20344,8512,8,2020-11-10,,Active,online
20345,8513,4,2014-09-12,2021-07-05,Inactive,physical_shop
20346,8513,8,2021-07-05,,Active,online
20347,8514,12,2013-03-18,2020-06-21,Inactive,physical_shop
