charge_id,business_product_instance_id,charge_counter,date,cost,event_type
1602,44,104164.5,2015-03-31,110929.5,recurrent
1603,44,103023.8,2015-04-30,109788.8,recurrent
1604,44,112994.2,2015-05-31,119759.2,recurrent
1605,44,94916.8,2015-06-30,101681.8,recurrent
1606,44,114207.5,2015-07-31,120972.5,recurrent
1607,44,98318.0,2015-08-31,105083.0,recurrent
1608,44,91062.4,2015-09-30,97827.4,recurrent
1609,44,110030.8,2015-10-31,116795.8,recurrent
1610,44,87363.1,2015-11-30,94128.1,recurrent
1611,44,100216.6,2015-12-31,106981.6,recurrent
1612,44,96250.0,2016-01-31,103015.0,recurrent
1613,44,97857.1,2016-02-29,104622.1,recurrent
1614,44,103524.3,2016-03-31,110289.3,recurrent
1615,44,100146.2,2016-04-30,106911.2,recurrent
1616,44,106157.7,2016-05-31,112922.7,recurrent
1617,44,99066.0,2016-06-30,105831.0,recurrent
1618,44,103775.1,2016-07-31,110540.1,recurrent
1619,44,89355.2,2016-08-31,96120.2,recurrent
1620,44,115337.2,2016-09-30,122102.2,recurrent
1621,44,92046.9,2016-10-31,98811.9,recurrent
1622,44,97376.4,2016-11-30,104141.4,recurrent
1623,44,119246.6,2016-12-31,126011.6,recurrent
1624,44,118731.8,2017-01-31,125496.8,recurrent
1625,44,86134.4,2017-02-28,92899.4,recurrent
1626,44,113088.8,2017-03-31,119853.8,recurrent
1627,44,91435.3,2017-04-30,98200.3,recurrent
1628,44,99909.7,2017-05-31,106674.7,recurrent
1629,44,89822.7,2017-06-30,96587.7,recurrent
1630,44,89614.8,2017-07-31,96379.8,recurrent
1631,44,88884.4,2017-08-31,95649.4,recurrent
1632,44,111582.9,2017-09-30,118347.9,recurrent
1633,44,108763.6,2017-10-31,115528.6,recurrent
1634,44,112168.1,2017-11-30,118933.1,recurrent
1635,44,99514.8,2017-12-31,106279.8,recurrent
1636,44,108280.7,2018-01-31,115045.7,recurrent
1637,44,85438.1,2018-02-28,92203.1,recurrent
1638,44,98759.1,2018-03-31,105524.1,recurrent
1639,44,101434.3,2018-04-30,108199.3,recurrent
1640,44,109352.1,2018-05-31,116117.1,recurrent
1641,44,131454.4,2018-06-30,138219.4,recurrent
1642,44,127994.9,2018-07-31,134759.9,recurrent
1643,44,114970.9,2018-08-31,121735.9,recurrent
1644,44,95796.8,2018-09-30,102561.8,recurrent
1645,44,101866.6,2018-10-31,108631.6,recurrent
1646,44,85560.2,2018-11-30,92325.2,recurrent
1647,44,113282.4,2018-12-31,120047.4,recurrent
1648,44,86016.7,2019-01-31,92781.7,recurrent
1649,44,108836.2,2019-02-28,115601.2,recurrent
1650,44,103691.5,2019-03-31,110456.5,recurrent
1651,44,97372.0,2019-04-30,104137.0,recurrent
1652,44,136429.7,2019-05-31,143194.7,recurrent
1653,44,101887.5,2019-06-30,108652.5,recurrent
1654,44,87617.2,2019-07-31,94382.2,recurrent
1655,44,100101.1,2019-08-31,106866.1,recurrent
1656,44,113994.1,2019-09-30,120759.1,recurrent
1657,44,93666.1,2019-10-31,100431.1,recurrent
1658,44,89004.3,2019-11-30,95769.3,recurrent
1659,44,114924.7,2019-12-31,121689.7,recurrent
1660,44,95697.8,2020-01-31,102462.8,recurrent
1661,44,88256.3,2020-02-29,95021.3,recurrent
1662,44,85060.8,2020-03-31,91825.8,recurrent
1663,44,108721.8,2020-04-30,115486.8,recurrent
1664,44,88215.6,2020-05-31,94980.6,recurrent
1665,45,0.0,2014-02-28,1100.0,recurrent
1666,45,0.0,2014-03-31,1100.0,recurrent
1667,45,0.0,2014-04-30,1100.0,recurrent
1668,45,0.0,2014-05-31,1100.0,recurrent
1669,45,0.0,2014-06-30,1100.0,recurrent
1670,45,0.0,2014-07-31,1100.0,recurrent
1671,45,0.0,2014-08-31,1100.0,recurrent
1672,45,0.0,2014-09-30,1100.0,recurrent
1673,45,0.0,2014-10-31,1100.0,recurrent
1674,45,0.0,2014-11-30,1100.0,recurrent
1675,45,0.0,2014-12-31,1100.0,recurrent
1676,45,0.0,2015-01-31,1100.0,recurrent
1677,45,0.0,2015-02-28,1100.0,recurrent
1678,45,0.0,2015-03-31,1100.0,recurrent
1679,45,0.0,2015-04-30,1100.0,recurrent
1680,45,0.0,2015-05-31,1100.0,recurrent
1681,45,0.0,2015-06-30,1100.0,recurrent
1682,45,0.0,2015-07-31,1100.0,recurrent
1683,45,0.0,2015-08-31,1100.0,recurrent
1684,45,0.0,2015-09-30,1100.0,recurrent
1685,45,0.0,2015-10-31,1100.0,recurrent
1686,45,0.0,2015-11-30,1100.0,recurrent
1687,45,0.0,2015-12-31,1100.0,recurrent
1688,45,0.0,2016-01-31,1100.0,recurrent
1689,45,0.0,2016-02-29,1100.0,recurrent
1690,45,0.0,2016-03-31,1100.0,recurrent
1691,45,0.0,2016-04-30,1100.0,recurrent
1692,45,0.0,2016-05-31,1100.0,recurrent
1693,45,0.0,2016-06-30,1100.0,recurrent
1694,45,0.0,2016-07-31,1100.0,recurrent
1695,45,0.0,2016-08-31,1100.0,recurrent
1696,45,0.0,2016-09-30,1100.0,recurrent
1697,45,0.0,2016-10-31,1100.0,recurrent
1698,45,0.0,2016-11-30,1100.0,recurrent
1699,45,0.0,2016-12-31,1100.0,recurrent
1700,45,0.0,2017-01-31,1100.0,recurrent
1701,45,0.0,2017-02-28,1100.0,recurrent
1702,45,0.0,2017-03-31,1100.0,recurrent
1703,45,0.0,2017-04-30,1100.0,recurrent
1704,45,0.0,2017-05-31,1100.0,recurrent
1705,45,0.0,2017-06-30,1100.0,recurrent
1706,45,0.0,2017-07-31,1100.0,recurrent
1707,45,0.0,2017-08-31,1100.0,recurrent
1708,45,0.0,2017-09-30,1100.0,recurrent
1709,45,0.0,2017-10-31,1100.0,recurrent
1710,45,0.0,2017-11-30,1100.0,recurrent
1711,45,0.0,2017-12-31,1100.0,recurrent
1712,45,0.0,2018-01-31,1100.0,recurrent
1713,45,0.0,2018-02-28,1100.0,recurrent
1714,45,0.0,2018-03-31,1100.0,recurrent
1715,45,0.0,2018-04-30,1100.0,recurrent
1716,45,0.0,2018-05-31,1100.0,recurrent
1717,45,0.0,2018-06-30,1100.0,recurrent
1718,45,0.0,2018-07-31,1100.0,recurrent
1719,45,0.0,2018-08-31,1100.0,recurrent
1720,45,0.0,2018-09-30,1100.0,recurrent
1721,45,0.0,2018-10-31,1100.0,recurrent
1722,45,0.0,2018-11-30,1100.0,recurrent
1723,45,0.0,2018-12-31,1100.0,recurrent
1724,45,0.0,2019-01-31,1100.0,recurrent
1725,45,0.0,2019-02-28,1100.0,recurrent
1726,45,0.0,2019-03-31,1100.0,recurrent
1727,45,0.0,2019-04-30,1100.0,recurrent
1728,45,0.0,2019-05-31,1100.0,recurrent
1729,45,0.0,2019-06-30,1100.0,recurrent
1730,45,0.0,2019-07-31,1100.0,recurrent
1731,45,0.0,2019-08-31,1100.0,recurrent
1732,45,0.0,2019-09-30,1100.0,recurrent
1733,45,0.0,2019-10-31,1100.0,recurrent
1734,45,0.0,2019-11-30,1100.0,recurrent
1735,45,0.0,2019-12-31,1100.0,recurrent
1736,45,0.0,2020-01-31,1100.0,recurrent
1737,45,0.0,2020-02-29,1100.0,recurrent
1738,45,0.0,2020-03-31,1100.0,recurrent
1739,45,0.0,2020-04-30,1100.0,recurrent
1740,45,0.0,2020-05-31,1100.0,recurrent
1741,46,18344.7,2020-05-31,25109.7,recurrent
1742,46,105045.6,2020-06-30,111810.6,recurrent
1743,46,112756.6,2020-07-31,119521.6,recurrent
1744,46,103328.5,2020-08-31,110093.5,recurrent
1745,46,100027.4,2020-09-30,106792.4,recurrent
1746,46,110204.6,2020-10-31,116969.6,recurrent
1747,46,97688.8,2020-11-30,104453.8,recurrent
1748,46,101843.5,2020-12-31,108608.5,recurrent
1749,46,94686.9,2021-01-31,101451.9,recurrent
1750,46,117627.4,2021-02-28,124392.4,recurrent
1751,46,87332.3,2021-03-31,94097.3,recurrent
1752,46,93990.6,2021-04-30,100755.6,recurrent
1753,46,110375.1,2021-05-31,117140.1,recurrent
1754,46,102643.2,2021-06-30,109408.2,recurrent
1755,46,90376.0,2021-07-31,97141.0,recurrent
1756,46,110952.6,2021-08-31,117717.6,recurrent
1757,46,103673.9,2021-09-30,110438.9,recurrent
1758,46,109858.1,2021-10-31,116623.1,recurrent
1759,46,100972.3,2021-11-30,107737.3,recurrent
1760,46,110664.4,2021-12-31,117429.4,recurrent
1761,46,104914.7,2022-01-31,111679.7,recurrent
1762,46,85372.1,2022-02-28,92137.1,recurrent
1763,46,23026.3,2022-03-31,29791.3,recurrent
1764,47,51305.1,2014-10-31,58510.1,recurrent
1765,47,92279.0,2014-11-30,99484.0,recurrent
1766,47,93335.0,2014-12-31,100540.0,recurrent
1767,47,85801.1,2015-01-31,93006.1,recurrent
1768,47,92063.4,2015-02-28,99268.4,recurrent
1769,47,89689.6,2015-03-31,96894.6,recurrent
1770,47,88079.2,2015-04-30,95284.2,recurrent
1771,47,106510.8,2015-05-31,113715.8,recurrent
1772,47,102337.4,2015-06-30,109542.4,recurrent
1773,47,87371.9,2015-07-31,94576.9,recurrent
1774,47,83631.9,2015-08-31,90836.9,recurrent
1775,47,83930.0,2015-09-30,91135.0,recurrent
1776,47,130664.6,2015-10-31,137869.6,recurrent
1777,47,112776.4,2015-11-30,119981.4,recurrent
1778,47,100230.9,2015-12-31,107435.9,recurrent
1779,47,101822.6,2016-01-31,109027.6,recurrent
1780,47,107191.7,2016-02-29,114396.7,recurrent
1781,47,108465.5,2016-03-31,115670.5,recurrent
1782,47,89481.7,2016-04-30,96686.7,recurrent
1783,47,111515.8,2016-05-31,118720.8,recurrent
1784,47,112290.2,2016-06-30,119495.2,recurrent
1785,47,109995.6,2016-07-31,117200.6,recurrent
1786,47,114690.4,2016-08-31,121895.4,recurrent
1787,47,85544.8,2016-09-30,92749.8,recurrent
1788,47,104379.0,2016-10-31,111584.0,recurrent
1789,47,87045.2,2016-11-30,94250.2,recurrent
1790,47,93849.8,2016-12-31,101054.8,recurrent
1791,47,93210.7,2017-01-31,100415.7,recurrent
1792,47,82887.2,2017-02-28,90092.2,recurrent
1793,47,104695.8,2017-03-31,111900.8,recurrent
1794,47,82440.6,2017-04-30,89645.6,recurrent
1795,47,105557.1,2017-05-31,112762.1,recurrent
1796,47,101310.0,2017-06-30,108515.0,recurrent
1797,47,92676.1,2017-07-31,99881.1,recurrent
1798,47,117198.4,2017-08-31,124403.4,recurrent
1799,47,110639.1,2017-09-30,117844.1,recurrent
1800,47,102119.6,2017-10-31,109324.6,recurrent
1801,47,79411.2,2017-11-30,86616.2,recurrent
1802,47,93372.4,2017-12-31,100577.4,recurrent
1803,47,109332.3,2018-01-31,116537.3,recurrent
1804,47,99518.1,2018-02-28,106723.1,recurrent
1805,47,109957.1,2018-03-31,117162.1,recurrent
1806,47,102257.1,2018-04-30,109462.1,recurrent
1807,47,118015.7,2018-05-31,125220.7,recurrent
1808,47,102730.1,2018-06-30,109935.1,recurrent
1809,47,116515.3,2018-07-31,123720.3,recurrent
1810,47,96596.5,2018-08-31,103801.5,recurrent
1811,47,92163.5,2018-09-30,99368.5,recurrent
1812,47,96930.9,2018-10-31,104135.9,recurrent
1813,47,98962.6,2018-11-30,106167.6,recurrent
1814,47,96202.7,2018-12-31,103407.7,recurrent
1815,47,97021.1,2019-01-31,104226.1,recurrent
1816,47,109865.8,2019-02-28,117070.8,recurrent
1817,47,116728.7,2019-03-31,123933.7,recurrent
1818,47,98857.0,2019-04-30,106062.0,recurrent
1819,47,103516.6,2019-05-31,110721.6,recurrent
1820,47,106035.6,2019-06-30,113240.6,recurrent
1821,47,104391.1,2019-07-31,111596.1,recurrent
1822,47,97710.8,2019-08-31,104915.8,recurrent
1823,47,90237.4,2019-09-30,97442.4,recurrent
1824,47,97801.0,2019-10-31,105006.0,recurrent
1825,47,85870.4,2019-11-30,93075.4,recurrent
1826,47,89895.3,2019-12-31,97100.3,recurrent
1827,47,107202.7,2020-01-31,114407.7,recurrent
1828,47,90869.9,2020-02-29,98074.9,recurrent
1829,47,101932.6,2020-03-31,109137.6,recurrent
1830,47,107380.9,2020-04-30,114585.9,recurrent
1831,47,107935.3,2020-05-31,115140.3,recurrent
1832,47,102384.7,2020-06-30,109589.7,recurrent
1833,47,104968.6,2020-07-31,112173.6,recurrent
1834,47,99474.1,2020-08-31,106679.1,recurrent
1835,47,86418.2,2020-09-30,93623.2,recurrent
1836,47,85837.4,2020-10-31,93042.4,recurrent
1837,47,95245.7,2020-11-30,102450.7,recurrent
1838,47,41863.8,2020-12-31,49068.8,recurrent
1839,48,0.0,2016-06-30,1100.0,recurrent
1840,48,0.0,2016-07-31,1100.0,recurrent
1841,48,0.0,2016-08-31,1100.0,recurrent
1842,48,0.0,2016-09-30,1100.0,recurrent
1843,48,0.0,2016-10-31,1100.0,recurrent
1844,48,0.0,2016-11-30,1100.0,recurrent
1845,48,0.0,2016-12-31,1100.0,recurrent
1846,48,0.0,2017-01-31,1100.0,recurrent
1847,48,0.0,2017-02-28,1100.0,recurrent
1848,48,0.0,2017-03-31,1100.0,recurrent
1849,48,0.0,2017-04-30,1100.0,recurrent
1850,48,0.0,2017-05-31,1100.0,recurrent
1851,48,0.0,2017-06-30,1100.0,recurrent
1852,48,0.0,2017-07-31,1100.0,recurrent
1853,48,0.0,2017-08-31,1100.0,recurrent
1854,48,0.0,2017-09-30,1100.0,recurrent
1855,48,0.0,2017-10-31,1100.0,recurrent
1856,48,0.0,2017-11-30,1100.0,recurrent
1857,48,0.0,2017-12-31,1100.0,recurrent
1858,48,0.0,2018-01-31,1100.0,recurrent
1859,48,0.0,2018-02-28,1100.0,recurrent
1860,48,0.0,2018-03-31,1100.0,recurrent
1861,48,0.0,2018-04-30,1100.0,recurrent
1862,48,0.0,2018-05-31,1100.0,recurrent
1863,48,0.0,2018-06-30,1100.0,recurrent
1864,48,0.0,2018-07-31,1100.0,recurrent
1865,48,0.0,2018-08-31,1100.0,recurrent
1866,48,0.0,2018-09-30,1100.0,recurrent
1867,48,0.0,2018-10-31,1100.0,recurrent
1868,48,0.0,2018-11-30,1100.0,recurrent
1869,48,0.0,2018-12-31,1100.0,recurrent
1870,48,0.0,2019-01-31,1100.0,recurrent
1871,48,0.0,2019-02-28,1100.0,recurrent
1872,48,0.0,2019-03-31,1100.0,recurrent
1873,48,0.0,2019-04-30,1100.0,recurrent
1874,48,0.0,2019-05-31,1100.0,recurrent
1875,48,0.0,2019-06-30,1100.0,recurrent
1876,48,0.0,2019-07-31,1100.0,recurrent
1877,48,0.0,2019-08-31,1100.0,recurrent
1878,48,0.0,2019-09-30,1100.0,recurrent
1879,48,0.0,2019-10-31,1100.0,recurrent
1880,48,0.0,2019-11-30,1100.0,recurrent
1881,48,0.0,2019-12-31,1100.0,recurrent
1882,48,0.0,2020-01-31,1100.0,recurrent
1883,48,0.0,2020-02-29,1100.0,recurrent
1884,48,0.0,2020-03-31,1100.0,recurrent
1885,48,0.0,2020-04-30,1100.0,recurrent
1886,48,0.0,2020-05-31,1100.0,recurrent
1887,48,0.0,2020-06-30,1100.0,recurrent
1888,48,0.0,2020-07-31,1100.0,recurrent
1889,48,0.0,2020-08-31,1100.0,recurrent
1890,48,0.0,2020-09-30,1100.0,recurrent
1891,48,0.0,2020-10-31,1100.0,recurrent
1892,48,0.0,2020-11-30,1100.0,recurrent
1893,48,0.0,2020-12-31,1100.0,recurrent
1894,49,66073.7,2020-12-31,67573.7,recurrent
1895,49,108571.1,2021-01-31,110071.1,recurrent
1896,49,100237.5,2021-02-28,101737.5,recurrent
1897,49,106662.6,2021-03-31,108162.6,recurrent
1898,49,108463.3,2021-04-30,109963.3,recurrent
1899,49,107765.9,2021-05-31,109265.9,recurrent
1900,49,78527.9,2021-06-30,80027.9,recurrent
1901,49,94921.2,2021-07-31,96421.2,recurrent
1902,49,110088.0,2021-08-31,111588.0,recurrent
1903,49,80301.1,2021-09-30,81801.1,recurrent
1904,49,95438.2,2021-10-31,96938.2,recurrent
1905,49,114963.2,2021-11-30,116463.2,recurrent
1906,49,85212.6,2021-12-31,86712.6,recurrent
1907,49,83561.5,2022-01-31,85061.5,recurrent
1908,49,102242.8,2022-02-28,103742.8,recurrent
1909,49,22683.1,2022-03-31,24183.1,recurrent
1910,50,57255.0,2021-05-31,64460.0,recurrent
1911,50,94752.9,2021-06-30,101957.9,recurrent
1912,50,96319.3,2021-07-31,103524.3,recurrent
1913,50,93892.7,2021-08-31,101097.7,recurrent
1914,50,103629.9,2021-09-30,110834.9,recurrent
1915,50,101769.8,2021-10-31,108974.8,recurrent
1916,50,101284.7,2021-11-30,108489.7,recurrent
1917,50,120431.3,2021-12-31,127636.3,recurrent
1918,50,100651.1,2022-01-31,107856.1,recurrent
1919,50,110139.7,2022-02-28,117344.7,recurrent
1920,50,20249.9,2022-03-31,27454.9,recurrent
1921,51,35396.9,2017-04-30,42601.9,recurrent
1922,51,196374.2,2017-05-31,203579.2,recurrent
1923,51,157831.3,2017-06-30,165036.3,recurrent
1924,51,167191.2,2017-07-31,174396.2,recurrent
1925,51,188504.8,2017-08-31,195709.8,recurrent
1926,51,176748.0,2017-09-30,183953.0,recurrent
1927,51,163122.3,2017-10-31,170327.3,recurrent
1928,51,172043.3,2017-11-30,179248.3,recurrent
1929,51,171491.1,2017-12-31,178696.1,recurrent
1930,51,179070.1,2018-01-31,186275.1,recurrent
1931,51,161811.1,2018-02-28,169016.1,recurrent
1932,51,161096.1,2018-03-31,168301.1,recurrent
1933,51,174523.8,2018-04-30,181728.8,recurrent
1934,51,163121.2,2018-05-31,170326.2,recurrent
1935,51,161950.8,2018-06-30,169155.8,recurrent
1936,51,161005.9,2018-07-31,168210.9,recurrent
1937,51,181596.8,2018-08-31,188801.8,recurrent
1938,51,176711.7,2018-09-30,183916.7,recurrent
1939,51,177934.9,2018-10-31,185139.9,recurrent
1940,51,152496.3,2018-11-30,159701.3,recurrent
1941,51,177795.2,2018-12-31,185000.2,recurrent
1942,51,169557.3,2019-01-31,176762.3,recurrent
1943,51,147995.1,2019-02-28,155200.1,recurrent
1944,51,157529.9,2019-03-31,164734.9,recurrent
1945,51,147419.8,2019-04-30,154624.8,recurrent
1946,51,156534.4,2019-05-31,163739.4,recurrent
1947,51,152328.0,2019-06-30,159533.0,recurrent
1948,51,156081.2,2019-07-31,163286.2,recurrent
1949,51,148546.2,2019-08-31,155751.2,recurrent
1950,51,168848.9,2019-09-30,176053.9,recurrent
1951,51,177043.9,2019-10-31,184248.9,recurrent
1952,51,191378.0,2019-11-30,198583.0,recurrent
1953,51,190670.7,2019-12-31,197875.7,recurrent
1954,51,171821.1,2020-01-31,179026.1,recurrent
1955,51,158906.0,2020-02-29,166111.0,recurrent
1956,51,163447.9,2020-03-31,170652.9,recurrent
1957,51,149388.8,2020-04-30,156593.8,recurrent
1958,51,162926.5,2020-05-31,170131.5,recurrent
1959,51,166160.5,2020-06-30,173365.5,recurrent
1960,51,160239.2,2020-07-31,167444.2,recurrent
1961,51,192524.2,2020-08-31,199729.2,recurrent
1962,51,170217.3,2020-09-30,177422.3,recurrent
1963,51,167202.2,2020-10-31,174407.2,recurrent
1964,51,170626.5,2020-11-30,177831.5,recurrent
1965,51,162169.7,2020-12-31,169374.7,recurrent
1966,51,172320.5,2021-01-31,179525.5,recurrent
1967,51,165399.3,2021-02-28,172604.3,recurrent
1968,51,145272.6,2021-03-31,152477.6,recurrent
1969,51,154911.9,2021-04-30,162116.9,recurrent
1970,51,162242.3,2021-05-31,169447.3,recurrent
1971,51,169539.7,2021-06-30,176744.7,recurrent
1972,51,187947.1,2021-07-31,195152.1,recurrent
1973,51,144095.6,2021-08-31,151300.6,recurrent
1974,51,177552.1,2021-09-30,184757.1,recurrent
1975,51,168829.1,2021-10-31,176034.1,recurrent
1976,51,182706.7,2021-11-30,189911.7,recurrent
1977,51,178962.3,2021-12-31,186167.3,recurrent
1978,51,167724.7,2022-01-31,174929.7,recurrent
1979,51,175583.1,2022-02-28,182788.1,recurrent
1980,51,29797.9,2022-03-31,37002.9,recurrent
1981,52,69837.9,2017-01-31,76602.9,recurrent
1982,52,94025.8,2017-02-28,100790.8,recurrent
1983,52,95286.4,2017-03-31,102051.4,recurrent
1984,52,97717.4,2017-04-30,104482.4,recurrent
1985,52,112756.6,2017-05-31,119521.6,recurrent
1986,52,109162.9,2017-06-30,115927.9,recurrent
1987,52,112776.4,2017-07-31,119541.4,recurrent
1988,52,107762.6,2017-08-31,114527.6,recurrent
1989,52,97915.4,2017-09-30,104680.4,recurrent
1990,52,93497.8,2017-10-31,100262.8,recurrent
1991,52,95550.4,2017-11-30,102315.4,recurrent
1992,52,108971.5,2017-12-31,115736.5,recurrent
1993,52,96390.8,2018-01-31,103155.8,recurrent
1994,52,98723.9,2018-02-28,105488.9,recurrent
1995,52,100496.0,2018-03-31,107261.0,recurrent
1996,52,108408.3,2018-04-30,115173.3,recurrent
1997,52,96290.7,2018-05-31,103055.7,recurrent
1998,52,105392.1,2018-06-30,112157.1,recurrent
1999,52,98577.6,2018-07-31,105342.6,recurrent
2000,52,110499.4,2018-08-31,117264.4,recurrent
2001,52,99825.0,2018-09-30,106590.0,recurrent
2002,52,104040.2,2018-10-31,110805.2,recurrent
2003,52,95294.1,2018-11-30,102059.1,recurrent
2004,52,76838.3,2018-12-31,83603.3,recurrent
2005,52,95417.3,2019-01-31,102182.3,recurrent
2006,52,95740.7,2019-02-28,102505.7,recurrent
2007,52,102877.5,2019-03-31,109642.5,recurrent
2008,52,83696.8,2019-04-30,90461.8,recurrent
2009,52,106868.3,2019-05-31,113633.3,recurrent
2010,52,83521.9,2019-06-30,90286.9,recurrent
2011,52,104009.4,2019-07-31,110774.4,recurrent
2012,52,104647.4,2019-08-31,111412.4,recurrent
2013,52,89536.7,2019-09-30,96301.7,recurrent
2014,52,105340.4,2019-10-31,112105.4,recurrent
2015,52,106302.9,2019-11-30,113067.9,recurrent
2016,52,108141.0,2019-12-31,114906.0,recurrent
2017,52,100336.5,2020-01-31,107101.5,recurrent
2018,52,89538.9,2020-02-29,96303.9,recurrent
2019,52,124428.7,2020-03-31,131193.7,recurrent
2020,52,95807.8,2020-04-30,102572.8,recurrent
2021,52,97868.1,2020-05-31,104633.1,recurrent
2022,52,110284.9,2020-06-30,117049.9,recurrent
2023,52,116086.3,2020-07-31,122851.3,recurrent
2024,52,107027.8,2020-08-31,113792.8,recurrent
2025,52,98061.7,2020-09-30,104826.7,recurrent
2026,52,115273.4,2020-10-31,122038.4,recurrent
2027,52,100193.5,2020-11-30,106958.5,recurrent
2028,52,114562.8,2020-12-31,121327.8,recurrent
2029,52,112841.3,2021-01-31,119606.3,recurrent
2030,52,98797.6,2021-02-28,105562.6,recurrent
2031,52,111656.6,2021-03-31,118421.6,recurrent
2032,52,108487.5,2021-04-30,115252.5,recurrent
2033,52,96301.7,2021-05-31,103066.7,recurrent
2034,53,5095.2,2021-05-31,6595.2,recurrent
2035,53,113410.0,2021-06-30,114910.0,recurrent
2036,53,101018.5,2021-07-31,102518.5,recurrent
2037,53,112949.1,2021-08-31,114449.1,recurrent
2038,53,102858.8,2021-09-30,104358.8,recurrent
2039,53,98826.2,2021-10-31,100326.2,recurrent
2040,53,90515.7,2021-11-30,92015.7,recurrent
2041,53,92588.1,2021-12-31,94088.1,recurrent
2042,53,87128.8,2022-01-31,88628.8,recurrent
2043,53,95249.0,2022-02-28,96749.0,recurrent
2044,53,26989.6,2022-03-31,28489.6,recurrent
2045,54,113164.7,2020-11-30,119929.7,recurrent
2046,54,165097.9,2020-12-31,171862.9,recurrent
2047,54,164367.5,2021-01-31,171132.5,recurrent
2048,54,156131.8,2021-02-28,162896.8,recurrent
2049,54,164998.9,2021-03-31,171763.9,recurrent
2050,54,166631.3,2021-04-30,173396.3,recurrent
2051,54,175356.5,2021-05-31,182121.5,recurrent
2052,54,158337.3,2021-06-30,165102.3,recurrent
2053,54,153447.8,2021-07-31,160212.8,recurrent
2054,54,177512.5,2021-08-31,184277.5,recurrent
2055,54,188709.4,2021-09-30,195474.4,recurrent
2056,54,157215.3,2021-10-31,163980.3,recurrent
2057,54,164519.3,2021-11-30,171284.3,recurrent
2058,54,184704.3,2021-12-31,191469.3,recurrent
2059,54,181677.1,2022-01-31,188442.1,recurrent
2060,54,133180.3,2022-02-28,139945.3,recurrent
2061,54,35027.3,2022-03-31,41792.3,recurrent
2062,55,160974.0,2015-06-30,167739.0,recurrent
2063,55,135317.6,2015-07-31,142082.6,recurrent
2064,55,179941.3,2015-08-31,186706.3,recurrent
2065,55,166192.4,2015-09-30,172957.4,recurrent
2066,55,175849.3,2015-10-31,182614.3,recurrent
2067,55,161112.6,2015-11-30,167877.6,recurrent
2068,55,179235.1,2015-12-31,186000.1,recurrent
2069,55,162209.3,2016-01-31,168974.3,recurrent
2070,55,166976.7,2016-02-29,173741.7,recurrent
2071,55,172834.2,2016-03-31,179599.2,recurrent
2072,55,161741.8,2016-04-30,168506.8,recurrent
2073,55,153389.5,2016-05-31,160154.5,recurrent
2074,55,184325.9,2016-06-30,191090.9,recurrent
2075,55,179017.3,2016-07-31,185782.3,recurrent
2076,55,199423.4,2016-08-31,206188.4,recurrent
2077,55,157632.2,2016-09-30,164397.2,recurrent
2078,55,173190.6,2016-10-31,179955.6,recurrent
2079,55,172487.7,2016-11-30,179252.7,recurrent
2080,55,176686.4,2016-12-31,183451.4,recurrent
2081,55,171859.6,2017-01-31,178624.6,recurrent
2082,55,153920.8,2017-02-28,160685.8,recurrent
2083,55,144878.8,2017-03-31,151643.8,recurrent
2084,55,169073.3,2017-04-30,175838.3,recurrent
2085,55,148709.0,2017-05-31,155474.0,recurrent
2086,55,160886.0,2017-06-30,167651.0,recurrent
2087,55,171413.0,2017-07-31,178178.0,recurrent
2088,55,174512.8,2017-08-31,181277.8,recurrent
2089,55,149174.3,2017-09-30,155939.3,recurrent
2090,55,168091.0,2017-10-31,174856.0,recurrent
2091,55,163660.2,2017-11-30,170425.2,recurrent
2092,55,182042.3,2017-12-31,188807.3,recurrent
2093,55,177496.0,2018-01-31,184261.0,recurrent
2094,55,148061.1,2018-02-28,154826.1,recurrent
2095,55,153518.2,2018-03-31,160283.2,recurrent
2096,55,182561.5,2018-04-30,189326.5,recurrent
2097,55,140173.0,2018-05-31,146938.0,recurrent
2098,55,169328.5,2018-06-30,176093.5,recurrent
2099,55,165554.4,2018-07-31,172319.4,recurrent
2100,55,169878.5,2018-08-31,176643.5,recurrent
2101,55,160631.9,2018-09-30,167396.9,recurrent
2102,55,176232.1,2018-10-31,182997.1,recurrent
2103,55,162506.3,2018-11-30,169271.3,recurrent
2104,55,192535.2,2018-12-31,199300.2,recurrent
2105,55,166951.4,2019-01-31,173716.4,recurrent
2106,55,155513.6,2019-02-28,162278.6,recurrent
2107,55,179606.9,2019-03-31,186371.9,recurrent
2108,55,163873.6,2019-04-30,170638.6,recurrent
2109,55,184497.5,2019-05-31,191262.5,recurrent
2110,55,188409.1,2019-06-30,195174.1,recurrent
2111,55,155191.3,2019-07-31,161956.3,recurrent
2112,55,134602.6,2019-08-31,141367.6,recurrent
2113,55,159507.7,2019-09-30,166272.7,recurrent
2114,55,143401.5,2019-10-31,150166.5,recurrent
2115,55,172904.6,2019-11-30,179669.6,recurrent
2116,55,173748.3,2019-12-31,180513.3,recurrent
2117,55,160549.4,2020-01-31,167314.4,recurrent
2118,55,161444.8,2020-02-29,168209.8,recurrent
2119,55,170596.8,2020-03-31,177361.8,recurrent
2120,55,154133.1,2020-04-30,160898.1,recurrent
2121,55,180944.5,2020-05-31,187709.5,recurrent
2122,55,155763.3,2020-06-30,162528.3,recurrent
2123,55,181662.8,2020-07-31,188427.8,recurrent
